price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,sqft_above,sqft_basement
725000.0,4,2.0,2110,4140,2.0,3,1710,400
299000.0,3,2.75,3080,19635,1.0,4,1610,1470
625000.0,2,1.5,1490,5750,1.5,4,1190,300
437500.0,3,2.5,2120,4500,2.0,3,2120,0
650000.0,4,2.5,3180,5438,2.0,3,3180,0
475000.0,2,1.0,1490,3825,1.0,3,860,630
342000.0,3,2.0,1930,11947,1.0,4,1930,0
1197350.0,4,2.5,2770,7800,2.0,3,2770,0
280000.0,3,1.5,1670,11610,1.0,4,1670,0
240000.0,2,1.75,1330,7200,1.0,3,1330,0
529000.0,3,1.0,1210,3328,1.5,4,1210,0
442000.0,3,1.0,1190,5100,1.0,4,1030,160
615000.0,2,1.0,1540,6872,1.0,4,820,720
1485000.0,4,3.75,4030,10800,2.0,3,4030,0
585000.0,4,1.75,2430,7559,1.0,4,1580,850
480000.0,4,2.5,2600,7787,2.0,3,2600,0
1095000.0,5,3.5,4410,57063,2.0,4,4410,0
290000.0,4,1.0,1330,8184,1.5,3,1330,0
615000.0,3,1.75,1900,5000,1.0,5,950,950
300000.0,2,1.0,1100,7680,1.0,4,1100,0
308000.0,3,1.0,1980,39150,1.5,3,1580,400
750000.0,3,2.5,2400,7745,2.0,3,2400,0
2250000.0,4,2.25,4760,8036,2.5,5,3390,1370
890000.0,4,3.25,3180,194278,2.0,3,3180,0
288000.0,3,1.0,1190,7560,1.0,5,1190,0
190000.0,2,1.0,630,6000,1.0,3,630,0
515000.0,5,3.0,2530,5105,1.0,3,1520,1010
235000.0,4,1.5,1690,11054,1.0,4,1690,0
275000.0,2,1.0,940,5000,1.0,3,940,0
727500.0,2,2.0,1240,9119,1.0,4,1240,0
650000.0,4,2.5,3040,6587,2.0,3,3040,0
1600000.0,6,5.0,6050,230652,2.0,3,6050,0
365000.0,4,1.0,1590,7085,1.5,3,1590,0
662000.0,3,1.75,2500,36947,1.0,3,2500,0
270500.0,3,2.5,1780,7848,1.0,3,1320,460
200000.0,2,1.5,1360,1898,2.0,3,1360,0
970000.0,4,3.25,4740,76230,2.0,3,4740,0
160000.0,3,1.5,1010,9600,1.0,4,1010,0
204000.0,3,1.0,1040,7405,1.0,4,1040,0
358000.0,3,2.25,1610,6655,2.0,4,1610,0
452000.0,4,1.75,1570,8268,1.0,3,1570,0
595000.0,2,2.0,1510,4000,1.0,4,1010,500
249000.0,3,2.0,1360,6082,1.0,3,1360,0
346900.0,4,2.5,1970,5106,2.0,3,1970,0
2125000.0,3,2.5,5403,24069,2.0,4,5403,0
280000.0,4,2.5,1560,4350,2.0,3,1560,0
318888.0,4,1.75,2320,12000,1.0,4,2270,50
530000.0,3,2.25,2120,40518,1.0,3,2120,0
375000.0,3,2.25,2120,18500,2.0,4,2120,0
910000.0,4,2.5,3350,29242,2.0,3,3350,0
782000.0,4,2.5,2380,9614,2.0,4,2380,0
259950.0,2,2.0,1070,649,2.0,3,720,350
315000.0,4,2.75,2300,18360,1.0,4,1560,740
215000.0,2,1.0,1320,8865,1.0,4,1320,0
705000.0,3,1.75,2180,10221,1.0,4,1140,1040
1450000.0,3,3.0,4380,6320,2.0,5,3580,800
451000.0,3,1.75,1790,9813,2.0,3,1790,0
261000.0,2,1.0,750,8125,1.0,4,750,0
396000.0,3,1.5,1300,8280,1.0,5,1300,0
725000.0,4,2.5,2990,29170,2.0,3,2990,0
1950000.0,7,3.5,4640,15235,2.0,3,2860,1780
238000.0,4,1.0,1400,7242,1.5,3,1400,0
750000.0,6,1.75,2750,9563,2.0,4,2750,0
331500.0,4,2.5,2050,10271,2.0,3,2050,0
460000.0,4,3.0,2230,108900,1.0,3,1410,820
404950.0,4,2.25,2340,217014,1.0,4,2340,0
880000.0,3,2.5,2870,5163,2.0,3,2870,0
863000.0,4,2.5,4120,22370,2.0,3,4120,0
638700.0,3,1.75,2080,9162,1.0,3,1370,710
435000.0,3,2.5,1840,5680,2.0,3,1840,0
260000.0,3,1.0,1180,5350,1.5,4,1180,0
671500.0,5,2.75,2160,4000,1.5,5,1530,630
610000.0,3,1.0,1180,3400,1.5,3,1180,0
405000.0,2,0.75,1160,15029,1.0,4,870,290
338900.0,4,2.5,1830,5612,2.0,3,1830,0
720000.0,4,4.0,3200,7708,2.0,3,3200,0
442000.0,5,3.0,2560,5445,1.5,4,1760,800
650000.0,5,2.75,2550,5040,1.5,5,2550,0
263500.0,3,1.75,1330,9917,1.0,3,1040,290
300000.0,2,1.0,1220,75794,1.0,4,1220,0
266000.0,3,2.5,1805,3402,2.0,3,1805,0
930000.0,4,4.0,6050,84942,2.5,3,4150,1900
530000.0,4,2.5,2320,5493,2.0,3,2320,0
180000.0,3,1.0,1384,8960,1.0,4,1384,0
619000.0,3,2.5,2720,6439,2.0,3,2720,0
264000.0,3,1.5,1820,10608,1.0,4,1820,0
730000.0,2,2.25,2130,4920,1.5,4,1530,600
439000.0,4,2.25,2060,10070,2.0,3,2060,0
268500.0,4,1.75,1420,7500,1.0,4,1080,340
330000.0,3,1.75,1510,15744,1.0,3,1510,0
640000.0,3,2.5,2160,4000,1.5,3,1960,200
900000.0,3,2.5,3180,12600,2.0,4,3180,0
370000.0,3,2.25,2110,13300,2.0,4,2110,0
685000.0,3,2.0,2060,2900,1.5,5,1330,730
505000.0,3,1.5,1830,217800,1.0,3,1010,820
265000.0,3,1.75,1820,32666,1.0,4,1820,0
290000.0,3,2.5,1610,2937,2.0,3,1610,0
296000.0,4,2.5,1780,3600,2.0,3,1780,0
360000.0,4,2.5,1840,9611,2.0,3,1840,0
240500.0,3,1.75,1460,10584,1.0,3,990,470
372500.0,2,2.5,1400,2958,2.0,3,1400,0
595000.0,3,2.5,3370,14402,2.0,3,3370,0
515000.0,4,3.0,3590,8249,2.0,3,3590,0
1220000.0,4,2.25,3200,15367,2.0,4,3200,0
507000.0,2,1.75,1670,6460,1.0,3,1670,0
399950.0,4,2.0,2420,31465,1.0,3,2420,0
185000.0,3,1.75,1430,10816,2.0,3,1430,0
460000.0,3,1.75,1440,7070,1.0,3,1440,0
435500.0,3,2.25,1450,4789,2.0,3,1450,0
469000.0,4,2.75,3550,13938,1.0,5,2100,1450
531000.0,2,3.0,1270,1175,2.0,3,1110,160
443500.0,2,1.0,940,6804,1.0,3,940,0
223000.0,3,2.0,1670,6824,1.0,3,1300,370
590000.0,4,3.5,3100,15842,2.0,3,2400,700
340000.0,2,2.5,1100,1760,3.0,3,1100,0
650000.0,3,2.0,1870,3388,1.0,4,1230,640
533600.0,3,2.5,1930,5080,2.0,4,1930,0
695000.0,3,2.75,2540,4694,2.0,3,2540,0
242000.0,3,1.75,1280,7524,1.5,4,1280,0
425000.0,3,2.25,1820,8814,1.0,3,1280,540
525000.0,3,2.25,1490,9414,2.0,3,1490,0
485000.0,3,2.5,1880,5502,2.0,3,1880,0
175000.0,3,1.0,1250,9775,1.0,3,1250,0
210000.0,3,2.0,1440,7210,1.0,3,1440,0
260000.0,3,2.5,1920,7415,2.0,3,1920,0
577000.0,3,2.5,2060,5750,1.0,3,1330,730
200000.0,3,1.5,1210,10588,1.0,4,1210,0
605000.0,2,1.75,1760,5000,1.0,4,940,820
325000.0,3,1.0,990,6750,1.0,4,990,0
289500.0,3,1.0,960,6400,1.0,4,820,140
559950.0,3,2.5,1660,1458,3.0,3,1660,0
1042500.0,3,1.75,1900,9375,1.0,4,1330,570
543500.0,3,2.25,1270,2790,1.0,3,990,280
480000.0,4,2.25,3250,34293,2.0,4,3250,0
218000.0,3,1.0,960,9633,1.0,5,960,0
565000.0,2,1.75,1330,6000,1.0,4,960,370
426700.0,3,1.75,2080,7700,1.0,5,1600,480
650000.0,3,2.5,2690,11575,1.0,3,2130,560
542000.0,2,1.0,890,3060,1.0,3,770,120
415000.0,3,1.75,1070,8000,1.0,3,1070,0
214000.0,3,1.0,1200,8316,1.0,4,1200,0
245000.0,3,1.5,1360,8910,2.0,5,1360,0
314500.0,3,2.0,2050,13303,1.0,3,2050,0
1120000.0,3,1.5,3000,5750,2.0,5,2000,1000
378000.0,2,2.0,1300,3850,1.0,3,800,500
305000.0,4,2.5,2250,9091,1.0,3,1340,910
595000.0,5,2.75,3740,6750,1.0,4,1980,1760
729500.0,3,2.5,1660,1091,3.0,3,1530,130
430000.0,3,2.5,2360,6699,2.0,3,2360,0
240000.0,3,1.75,1760,6500,1.0,3,1150,610
545000.0,3,1.75,1680,6200,1.5,3,1680,0
530000.0,3,1.75,1320,2500,1.0,3,870,450
157000.0,1,1.0,870,26326,1.0,3,870,0
425000.0,4,1.0,1260,7645,1.5,3,1260,0
220000.0,3,1.0,1000,6020,1.0,3,1000,0
521000.0,4,1.75,2020,36400,1.0,4,1550,470
325000.0,3,1.0,1920,6862,1.0,3,1120,800
597500.0,3,2.0,2150,5400,1.5,4,1380,770
337000.0,3,2.5,1470,3976,2.0,3,1470,0
1000000.0,3,2.5,3180,10492,2.0,3,3180,0
3070000.0,3,2.5,3930,55867,1.0,4,2330,1600
495000.0,3,1.0,990,6000,1.0,3,990,0
748000.0,4,3.5,2770,3330,2.0,3,1970,800
888000.0,3,1.5,1250,8710,1.0,4,1250,0
269900.0,3,1.75,1140,22267,1.0,3,1140,0
496500.0,4,2.5,2250,14440,1.0,3,1550,700
475000.0,3,2.5,1640,5097,2.0,3,1640,0
312000.0,3,1.5,1255,1374,3.0,3,1255,0
323000.0,3,1.0,1290,12231,1.0,3,1290,0
331000.0,3,1.75,1300,9079,1.0,3,1300,0
306000.0,3,1.5,1220,1086,3.0,3,1220,0
655000.0,4,2.5,2630,4000,3.0,3,2630,0
290000.0,3,1.5,1950,15954,1.0,4,1950,0
1250000.0,4,3.25,3160,5000,2.0,5,2360,800
460000.0,3,1.75,1550,4708,1.0,4,860,690
435000.0,4,2.5,1700,6380,1.0,4,850,850
664000.0,4,2.75,2510,11880,1.0,5,1630,880
865000.0,4,1.75,1800,4180,2.0,4,1800,0
385000.0,3,1.75,1800,18000,1.0,3,1200,600
497000.0,3,2.25,1870,9315,1.0,3,1350,520
280000.0,2,1.0,1010,3000,1.0,4,1010,0
188000.0,2,1.5,1120,17487,1.0,3,1120,0
478500.0,3,1.0,2090,4755,1.0,3,1200,890
1145000.0,4,3.5,4370,18361,2.0,3,4370,0
222000.0,3,2.0,1440,7187,1.0,4,970,470
799000.0,4,3.0,2580,209523,2.0,3,2580,0
609900.0,4,2.5,3190,7399,2.0,3,3190,0
413000.0,4,3.5,2380,5809,2.0,4,1750,630
400000.0,4,1.0,1420,4875,1.5,3,1420,0
802541.0,5,2.75,2990,6768,2.0,3,2990,0
320000.0,3,2.5,2680,7757,2.0,3,2680,0
507000.0,4,2.5,2730,7649,2.0,3,2730,0
387500.0,3,1.0,1220,8329,1.0,3,1220,0
396000.0,3,1.0,1500,12616,1.0,3,1500,0
373000.0,3,1.75,1830,11788,1.0,3,1430,400
1484900.0,5,2.5,4570,19252,2.0,5,4570,0
359900.0,4,2.25,2470,7698,2.0,3,2470,0
410000.0,2,1.0,800,4342,1.0,3,670,130
690000.0,4,2.5,2900,23488,2.0,3,2900,0
245000.0,3,2.0,1410,5760,1.0,3,1410,0
700000.0,5,2.5,2830,25958,1.0,5,1610,1220
268000.0,4,1.75,1680,9966,1.0,3,1100,580
225000.0,3,1.75,1760,26055,1.0,3,920,840
980000.0,4,2.25,2240,11034,2.0,3,2240,0
795000.0,2,1.0,1380,5000,1.5,3,1380,0
195000.0,2,1.0,820,5100,1.0,3,820,0
480000.0,4,2.0,2180,10575,1.0,2,1730,450
485000.0,4,2.0,1400,3600,1.0,3,1100,300
130000.0,2,1.0,880,9000,1.0,3,880,0
325000.0,2,1.0,1060,5703,1.0,4,1060,0
440000.0,3,1.75,1530,7245,1.0,4,1530,0
550000.0,4,1.75,2480,14782,1.0,3,1460,1020
310000.0,3,1.75,1490,7150,1.0,5,1490,0
530000.0,3,2.5,3660,39478,2.0,4,3260,400
390000.0,4,2.5,2340,8548,2.0,3,2340,0
243000.0,3,1.75,1450,12125,1.0,4,1450,0
639000.0,4,2.5,2210,9875,2.0,3,2210,0
215000.0,4,1.0,1130,7400,1.0,4,1130,0
405000.0,5,1.75,1550,10500,1.0,3,1100,450
250000.0,4,1.75,1710,7140,1.0,5,1010,700
405500.0,3,1.5,1010,8108,1.0,5,1010,0
452000.0,6,2.25,2660,13579,2.0,3,2660,0
730000.0,6,2.25,2660,13579,2.0,3,2660,0
267000.0,3,2.0,1300,9644,1.0,3,1300,0
289950.0,3,2.5,1670,6186,2.0,3,1670,0
565000.0,2,1.0,960,4080,1.0,5,960,0
1578000.0,4,3.25,4670,51836,2.0,4,4670,0
636000.0,3,2.5,2140,2770,2.0,3,1770,370
350000.0,5,3.0,2520,5500,1.0,3,1550,970
320000.0,3,1.5,1650,9380,1.0,5,1130,520
210000.0,2,1.75,1440,5680,1.0,4,1440,0
245000.0,2,1.0,1050,5900,1.0,3,1050,0
328000.0,3,1.75,1470,7650,1.0,3,1130,340
985000.0,4,2.25,4230,37769,2.0,3,4230,0
501000.0,3,1.75,1970,7972,1.0,5,1370,600
315000.0,3,2.25,1540,17424,2.0,3,1540,0
403000.0,3,2.75,2090,8354,2.0,3,2090,0
550000.0,3,2.0,2380,17950,2.0,4,2110,270
347500.0,4,2.5,2156,3562,2.0,3,2156,0
365000.0,4,2.25,2070,8893,2.0,4,2070,0
588000.0,3,1.0,1910,8167,1.0,4,1270,640
605000.0,3,1.75,1920,7400,1.0,4,1260,660
1300000.0,3,3.25,3400,5979,2.0,4,2290,1110
233000.0,3,2.0,1400,9177,1.0,3,1400,0
360000.0,4,2.5,2210,17715,2.0,3,2210,0
459000.0,2,1.75,1170,4887,1.0,3,1020,150
740000.0,3,2.0,2100,72745,1.0,4,2100,0
305000.0,3,1.0,1160,9750,1.0,3,1160,0
395000.0,3,1.0,1500,4000,1.0,3,900,600
560000.0,4,2.5,2940,6000,2.0,3,2940,0
650000.0,4,1.75,2010,5070,1.0,4,1300,710
449950.0,3,2.5,2170,4912,2.0,3,2170,0
517500.0,3,1.5,1430,5200,1.0,4,1250,180
435000.0,4,1.5,1510,6460,1.0,3,1070,440
329999.0,3,1.0,1150,6908,1.0,3,800,350
950000.0,3,1.75,2150,4200,1.0,5,1140,1010
447000.0,3,1.0,1370,6001,1.0,5,1230,140
699800.0,2,2.5,2380,6600,1.0,3,2380,0
850000.0,3,1.75,1370,3850,1.0,5,770,600
316500.0,3,1.75,1600,14250,1.0,3,1070,530
942500.0,5,3.5,3750,9612,1.0,4,2030,1720
1310000.0,2,2.25,3950,3938,2.0,3,2910,1040
856600.0,4,2.25,2400,13430,1.0,4,2400,0
405600.0,5,1.5,2830,4000,2.5,4,2830,0
565000.0,4,2.5,2440,22594,2.0,3,2440,0
400000.0,3,2.25,1190,1149,2.0,3,1050,140
330000.0,3,2.0,1400,218252,1.0,3,1400,0
374950.0,4,2.75,2730,4683,2.0,3,2730,0
405300.0,3,2.75,2390,7939,1.0,5,1610,780
560000.0,3,2.25,2060,31400,2.0,3,2060,0
824000.0,4,2.25,2490,9864,1.0,4,1290,1200
260000.0,3,1.75,1100,10968,1.0,5,1100,0
760000.0,4,2.5,2430,6099,1.0,5,1470,960
405000.0,3,2.5,3170,12750,2.0,3,2360,810
429900.0,4,2.5,2640,8625,2.0,3,2640,0
341500.0,3,1.5,1130,7223,1.0,4,1130,0
465250.0,5,2.0,1940,7642,1.5,3,1940,0
450000.0,2,2.0,1100,3000,1.5,3,1100,0
390000.0,3,1.0,1200,10800,1.0,4,1200,0
420000.0,3,2.25,2000,8030,1.0,4,1000,1000
269950.0,3,2.5,1890,4838,2.0,3,1730,160
493000.0,4,2.0,1910,2874,1.0,3,1060,850
370000.0,4,2.5,2710,5880,2.0,3,2710,0
2250000.0,5,4.25,4860,9453,1.5,5,3100,1760
305000.0,3,1.0,1250,23680,1.0,5,1250,0
400000.0,3,1.75,1590,8219,1.5,5,970,620
320000.0,3,1.5,1240,1221,2.0,3,1050,190
715000.0,4,1.0,2000,4800,2.0,4,2000,0
650000.0,6,2.75,3610,10003,1.5,4,3610,0
218000.0,5,1.75,1930,8040,1.0,4,1930,0
500000.0,2,1.0,1280,5400,1.0,3,1280,0
460000.0,4,2.0,2090,40419,1.0,4,2090,0
232500.0,3,1.5,1940,9887,1.0,4,1140,800
408200.0,3,2.5,1800,5761,2.0,4,1800,0
522000.0,3,1.75,1730,8400,1.0,4,1400,330
675000.0,4,2.5,2810,11120,2.0,3,2810,0
1355000.0,4,3.5,3550,11000,1.0,3,2260,1290
249950.0,4,1.0,1330,7980,1.5,3,1330,0
210000.0,2,1.0,750,34133,1.0,3,750,0
429950.0,4,1.0,1760,7216,1.0,3,1090,670
737500.0,4,2.5,3200,36276,2.0,3,3200,0
710000.0,4,2.0,1740,9000,1.0,5,1740,0
470000.0,3,2.5,2100,4700,2.0,3,2100,0
1100000.0,4,3.5,4270,40097,1.0,4,4270,0
650000.0,3,2.0,1340,2720,1.5,3,1340,0
1216000.0,4,2.5,3190,8684,1.0,5,1680,1510
422120.0,3,2.5,1630,4534,2.0,3,1630,0
625000.0,5,2.5,2990,15085,2.0,3,2990,0
385200.0,4,1.0,1550,7740,1.5,3,1550,0
500000.0,3,2.25,1690,4964,2.0,3,1690,0
308000.0,4,2.25,1960,12243,2.0,3,1960,0
565000.0,3,2.75,2390,9966,1.0,5,1360,1030
581000.0,3,2.5,2600,4438,2.0,3,2600,0
361000.0,3,2.0,1950,8698,1.0,3,1950,0
345000.0,3,1.0,1250,7210,1.0,4,1250,0
419000.0,2,2.25,1180,1253,2.0,3,840,340
347000.0,3,2.5,1680,4308,2.0,3,1680,0
625000.0,4,2.25,2220,36085,2.0,3,2220,0
2400000.0,4,4.25,4890,15188,2.0,3,3090,1800
379000.0,3,3.25,2660,17852,2.5,3,2660,0
310000.0,3,1.5,1150,3323,2.0,3,1150,0
250000.0,2,2.0,1130,5500,1.0,4,1130,0
682000.0,5,2.75,2760,5000,2.0,3,2760,0
246500.0,3,2.0,1430,8919,1.0,3,1430,0
325000.0,3,1.0,1490,57381,1.5,4,1490,0
310950.0,4,2.5,2030,4997,2.0,3,2030,0
1100000.0,3,2.0,3010,5000,2.0,5,1890,1120
287500.0,3,1.0,1810,7200,1.0,4,1130,680
431000.0,3,1.0,1810,7200,1.0,4,1130,680
226000.0,3,1.0,970,5000,1.0,3,970,0
825000.0,3,1.75,2010,3090,1.5,5,1510,500
175000.0,4,1.0,1300,6030,1.5,3,1300,0
465750.0,3,1.5,1260,10350,1.0,3,1260,0
659000.0,4,2.25,2610,24931,2.0,3,2610,0
595000.0,3,1.75,1910,5753,1.0,3,1110,800
350000.0,3,2.25,1780,16290,2.0,4,1780,0
270000.0,4,2.25,1900,8600,1.0,4,1900,0
662500.0,6,2.25,2450,25600,1.0,3,1340,1110
249900.0,3,1.75,1380,14000,1.0,4,1380,0
324500.0,3,1.75,1920,11340,1.0,4,1230,690
430000.0,2,1.75,1350,4003,1.0,3,1350,0
419950.0,2,1.75,1350,4003,1.0,3,1350,0
285000.0,4,1.75,2510,7440,1.0,4,1290,1220
332000.0,4,2.5,2470,7780,2.0,3,2470,0
282000.0,4,1.75,1660,10725,1.0,3,960,700
320000.0,3,1.0,1340,5175,1.0,3,940,400
428750.0,3,1.0,1620,30736,1.5,4,1620,0
330000.0,3,2.25,2300,35287,2.0,3,2300,0
456500.0,4,3.5,2000,2309,3.0,3,2000,0
352000.0,3,2.25,1640,11050,1.0,4,1640,0
664000.0,4,2.0,1530,4080,1.5,4,1530,0
628000.0,3,1.75,4000,11894,1.0,3,2190,1810
512000.0,3,1.75,1610,12555,1.0,3,1080,530
254000.0,3,2.0,2070,9000,1.0,4,1450,620
535800.0,4,2.5,1900,5790,2.0,3,1900,0
287653.0,3,1.0,1050,16050,1.0,4,1050,0
438000.0,3,2.5,1520,1304,2.0,3,1180,340
450000.0,4,1.75,2390,23899,1.0,3,1750,640
327000.0,5,2.75,2400,8050,2.0,3,2400,0
370500.0,4,2.5,1790,6120,2.0,3,1790,0
265000.0,3,2.5,1720,6271,2.0,3,1720,0
450000.0,4,2.75,2980,13260,1.0,4,1800,1180
425000.0,3,1.0,1520,213444,1.5,5,1520,0
166600.0,3,1.75,1150,8690,1.0,4,1150,0
245000.0,1,0.75,380,15000,1.0,3,380,0
565000.0,3,1.0,910,5212,1.0,3,910,0
539900.0,3,1.75,1650,10150,1.0,3,1230,420
910000.0,3,3.5,2480,3200,2.0,3,2480,0
280000.0,4,2.5,2050,7416,2.0,3,2050,0
275000.0,3,2.25,1420,8549,2.0,4,1420,0
467000.0,3,2.5,3460,6590,2.0,3,3460,0
457500.0,3,2.5,1500,4445,2.0,3,1500,0
381156.0,2,1.0,1320,3090,1.0,4,1320,0
289999.0,5,2.5,2180,8240,1.0,4,1220,960
642450.0,3,1.75,1830,4160,1.0,3,1230,600
469950.0,3,2.25,1620,8701,1.0,3,1220,400
795000.0,3,2.0,2920,13650,1.0,5,1460,1460
785000.0,4,2.5,3300,10514,2.0,3,3300,0
860000.0,3,2.25,3060,12095,2.0,3,3060,0
1095000.0,0,0.0,3064,4764,3.5,3,3064,0
147500.0,3,1.0,1530,8498,1.0,3,1530,0
390000.0,3,2.0,1910,11576,1.0,3,1410,500
229000.0,3,1.0,1020,8100,1.0,3,1020,0
185000.0,3,1.0,1150,8100,1.0,3,1150,0
414900.0,3,1.5,1260,9570,1.0,3,870,390
200000.0,4,2.0,1920,4822,1.0,2,920,1000
225000.0,4,2.25,1800,9350,1.0,3,1800,0
720000.0,3,1.75,2040,4000,2.0,5,1360,680
930000.0,4,2.5,2200,4000,2.0,5,1430,770
1270000.0,5,2.5,3200,17204,1.0,3,2160,1040
700000.0,5,3.25,2400,3118,2.0,4,1780,620
466000.0,2,1.5,1140,1058,3.0,3,1140,0
374000.0,3,1.5,1330,10640,1.0,3,1330,0
480000.0,3,2.5,1940,10035,2.0,4,1940,0
740000.0,3,2.5,3000,25341,2.0,3,3000,0
1010000.0,4,1.0,1820,5400,1.5,3,1820,0
395000.0,4,2.5,2910,5000,2.0,3,2910,0
340000.0,2,1.0,1090,6771,1.0,3,1090,0
209000.0,3,2.0,1230,1340,2.0,3,1020,210
431650.0,5,2.5,1710,7700,1.5,3,1710,0
980000.0,5,2.5,3160,11470,1.0,4,1780,1380
660000.0,3,2.5,2680,28243,2.0,3,2680,0
730000.0,4,2.25,2190,9009,2.0,4,1840,350
291500.0,3,1.75,1260,9600,1.0,4,1260,0
905000.0,4,3.5,2970,14486,2.0,3,2340,630
800000.0,4,2.5,2570,50308,1.5,3,2570,0
839900.0,4,3.5,3810,13592,1.0,3,2560,1250
200000.0,1,1.5,1010,1157,2.0,3,950,60
300000.0,3,2.0,1480,6698,1.0,4,1080,400
530000.0,3,1.75,1250,6041,1.5,5,1250,0
314950.0,3,2.25,1654,8479,2.0,3,1654,0
255000.0,3,1.75,1410,9315,1.0,5,1410,0
550000.0,5,2.75,2160,5720,1.0,5,1500,660
435000.0,3,1.0,1400,4800,1.0,4,700,700
234000.0,3,1.75,1420,8738,1.0,4,1420,0
615000.0,4,2.25,2500,10062,1.0,3,1600,900
205000.0,3,2.0,1410,8384,1.0,3,1410,0
384000.0,4,1.75,2100,7135,1.0,4,1050,1050
324000.0,3,2.5,1750,7208,2.0,3,1750,0
645000.0,3,1.75,2070,5500,1.0,4,1130,940
570000.0,3,3.25,1570,1777,2.0,3,1260,310
324000.0,3,2.5,1920,5322,2.0,3,1920,0
270000.0,2,1.0,1000,10320,1.0,3,1000,0
290000.0,5,1.5,2120,7700,1.5,5,2120,0
250000.0,3,2.0,1440,9220,1.0,3,1440,0
342000.0,3,1.75,1660,16275,2.0,3,1660,0
255000.0,3,1.5,1340,8450,1.0,4,1340,0
800000.0,3,2.25,2380,11824,1.0,4,1450,930
451000.0,3,1.75,1560,4049,1.5,3,1000,560
990000.0,4,2.5,2780,10480,1.0,3,1390,1390
288400.0,4,2.5,1860,6687,1.0,4,1220,640
420000.0,3,1.5,2390,4600,2.0,3,1750,640
359000.0,2,2.75,1370,1140,2.0,3,1080,290
390000.0,4,3.0,2570,262018,1.0,3,1420,1150
300000.0,3,2.5,1320,2614,2.0,3,1320,0
545000.0,5,2.5,2520,7863,1.0,3,1500,1020
288349.0,3,1.0,1250,18616,1.0,4,1250,0
299900.0,3,2.25,1560,35026,1.0,3,1290,270
891000.0,4,2.0,2330,5000,1.5,5,1720,610
1200000.0,3,2.0,3660,22410,1.0,4,1830,1830
378000.0,4,2.5,2790,4650,2.0,3,2790,0
299995.0,2,1.0,1060,7200,1.0,4,1060,0
253000.0,3,2.5,2020,6564,1.0,3,1310,710
350000.0,3,2.25,1580,47916,1.0,3,1580,0
565000.0,4,3.0,2020,4300,1.5,3,2020,0
315000.0,2,1.0,970,5665,1.0,4,970,0
570000.0,4,3.0,1490,6766,1.5,5,1490,0
971000.0,5,3.5,4390,10140,2.0,3,3350,1040
915000.0,5,2.5,2750,5589,1.5,5,1840,910
419000.0,4,1.5,2150,23568,1.0,4,2150,0
260000.0,4,1.75,1810,7480,1.0,3,1230,580
1321500.0,3,3.0,2230,12968,2.0,3,2230,0
369950.0,3,1.0,2430,10720,1.0,3,2430,0
1029900.0,3,2.5,3680,13384,2.0,3,3680,0
435000.0,5,1.0,1410,6750,1.5,3,1410,0
601000.0,3,1.75,1330,6743,1.0,3,1330,0
460500.0,3,1.0,1490,10650,1.0,3,1150,340
720000.0,3,2.5,2020,1159,3.0,3,2020,0
851000.0,4,2.5,3130,13202,2.0,3,3130,0
550000.0,4,3.0,2670,5000,2.0,3,2670,0
700000.0,4,1.0,1980,4560,1.5,3,1980,0
323000.0,3,1.75,2100,14850,1.0,4,2100,0
345500.0,3,1.0,1350,8581,1.0,5,1350,0
378000.0,4,1.5,2140,7920,1.0,3,1190,950
650000.0,4,2.0,2208,5000,3.0,5,2208,0
385000.0,3,2.0,1010,7380,1.0,3,1010,0
425000.0,2,1.0,970,2970,1.0,3,970,0
210000.0,4,2.0,1520,6174,1.5,5,1520,0
630000.0,4,2.5,2740,43101,2.0,3,2740,0
335000.0,3,1.75,1570,7500,1.0,3,1300,270
196500.0,3,1.0,1320,9000,1.0,3,1320,0
582800.0,4,2.75,2550,7636,1.0,3,1440,1110
440000.0,3,1.75,1560,7207,1.0,3,1250,310
752500.0,4,2.25,2360,8616,2.0,4,2360,0
532500.0,3,1.75,1330,5000,2.0,4,1210,120
265000.0,3,1.0,1070,9000,1.0,4,1070,0
397500.0,3,1.25,1510,13737,1.0,4,810,700
524250.0,3,2.5,1710,3469,2.0,3,1710,0
765000.0,4,2.75,2790,10819,2.0,3,2790,0
648000.0,4,2.5,2620,5450,2.0,3,2620,0
469500.0,5,2.5,2970,24759,1.0,4,1670,1300
237500.0,3,1.75,1050,7854,1.0,4,1050,0
216000.0,3,1.0,1280,8712,1.0,4,1280,0
427200.0,3,1.0,1030,8400,1.0,4,1030,0
280000.0,3,2.25,1900,7800,1.0,4,1390,510
718000.0,5,3.0,3070,9804,1.0,4,1740,1330
420000.0,2,2.75,1760,4139,2.0,3,1760,0
379000.0,2,1.0,930,5400,1.0,3,930,0
326100.0,2,1.0,880,7683,1.0,3,880,0
535000.0,3,2.5,1360,1016,3.0,3,1310,50
283000.0,4,2.75,2130,8560,1.0,3,1560,570
260000.0,3,1.0,1480,7469,1.5,3,1120,360
399000.0,4,1.0,1500,6388,1.5,4,1500,0
484950.0,3,2.25,1670,5004,2.0,3,1670,0
640000.0,4,1.75,2060,9828,1.0,4,2060,0
585000.0,4,2.5,2160,8158,1.0,4,1660,500
645000.0,4,2.0,2780,11583,1.0,3,1190,1590
253000.0,3,2.0,1490,7651,1.0,3,1490,0
